Applicant,BLA Number,Proprietary Name,Proper Name,BLA Type,Strength,Dosage Form,Route of Administration,Product Presentation,Marketing Status,Licensure,Ref. Product Proper Name,Supplement Number,Submission Type,License Number,Product Number,Center,Orphan Exclusivity Exp. Date,Approval_Status,Approval_Status_binary
Sandoz Inc.,69055.25,Other,somatropin,351(a),1,For Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,nan,0,Original,7.602900462204755,2.0,CDER,24-Mar-02,Rejected or Not Approved,0
Sandoz Inc.,69055.25,Other,somatropin,351(a),5,Injection ,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,nan,2,Supplement,7.602900462204755,3.0,CDER,24-Mar-02,Approved,1
Sandoz Inc.,69055.25,Other,somatropin,351(a),10,Injection ,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,nan,4,Supplement,7.602900462204755,4.0,CDER,24-Mar-02,Approved,1
Other,69055.25,Other,somatropin,351(a),5,Injection ,Subcutaneous,Multi-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,7.642524134232902,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
Pfizer Inc.,69055.25,Other,Other,351(a),200,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.601901959875166,1.0,CDER,24-Mar-02,Approved,1
Other,69055.25,Other,Other,351(a),1,For Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,nan,0,Original,7.645875825184813,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
Other,69055.25,Other,Other,351(a),2,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,1,Supplement,7.645875825184813,2.0,CDER,24-Mar-02,Approved,1
Genzyme Corporation,69055.25,Other,Other,351(a),0,For Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.3758821482150125,1.0,CDER,Other,Approved,1
Ferring Pharmaceuticals Inc.,69055.25,Other,Other,351(a),75,For Injection,"Subcutaneous, Intramuscular",Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,7.655864017616056,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
Other,69055.25,Other,Other,351(a),250,For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,nan,0,Original,7.692569648067906,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
Other,69055.25,Other,Other,351(a),9,For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,nan,0,Original,7.692569648067906,2.0,CDER,24-Mar-02,Rejected or Not Approved,0
Other,69055.25,Other,Other,351(a),5,For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,nan,0,Original,7.692569648067906,3.0,CDER,24-Mar-02,Rejected or Not Approved,0
"Takeda Pharmaceuticals U.S.A., Inc.",69055.25,Other,Other,351(a),400,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.549082710812286,1.0,CDER,24-Mar-02,Approved,1
"Takeda Pharmaceuticals U.S.A., Inc.",69055.25,Other,Other,351(a),200,For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,nan,0,Original,7.549082710812286,2.0,CDER,24-Mar-02,Rejected or Not Approved,0
Eli Lilly and Company,159721.25,Other,Other,351(a),1,Injection ,"Intravenous, Subcutaneous ",Multi-Dose Vial,Rx,Licensed,nan,0,Original,7.545389749611823,1.0,CDER,24-Mar-02,Approved,1
Eli Lilly and Company,159721.25,Other,Other,351(a),300,Injection ,"Intravenous, Subcutaneous ",Autoinjector,Disc,Licensed,nan,0,Original,7.545389749611823,2.0,CDER,24-Mar-02,Rejected or Not Approved,0
Eli Lilly and Company,159721.25,Other,Other,351(a),300,Injection ,"Intravenous, Subcutaneous ",Autoinjector,Rx,Licensed,nan,0,Original,7.545389749611823,3.0,CDER,24-Mar-02,Approved,1
Eli Lilly and Company,159721.25,Other,Other,351(a),300,Injection ,"Intravenous, Subcutaneous ",Autoinjector,Rx,Licensed,nan,0,Original,7.545389749611823,4.0,CDER,24-Mar-02,Approved,1
Eli Lilly and Company,159721.25,Other,Other,351(a),300,Injection ,"Intravenous, Subcutaneous ",Multi-Dose Cartridge,Disc,Licensed,nan,0,Original,7.545389749611823,5.0,CDER,24-Mar-02,Rejected or Not Approved,0
Eli Lilly and Company,159721.25,Other,Other,351(a),485,Injection ,"Intravenous, Subcutaneous ",Autoinjector,Rx,Licensed,nan,0,Original,7.545389749611823,6.0,CDER,24-Mar-02,Approved,1
"Hospira Inc., a Pfizer Company",159721.25,Other,Other,351(k) Biosimilar,6,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,Other,0,Original,7.5883236773352225,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,insulin glargine,351(a),1,Injection ,Subcutaneous,Multi-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,7.701200180857446,1.0,CDER,24-Mar-02,Rejected or Not Approved,0
Other,159721.25,Other,insulin glargine,351(a),300,Injection ,Subcutaneous,Autoinjector,Disc,Voluntarily Revoked,nan,0,Original,7.701200180857446,2.0,CDER,24-Mar-02,Rejected or Not Approved,0
Other,159721.25,Other,Other,351(a),100,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.612336837167746,1.0,CDER,Other,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),1,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,1.0,CDER,24-Mar-02,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),485,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,2.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),92,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.667158255319148,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),1,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.667158255319148,2.0,CDER,24-Mar-02,Approved,1
Merck Sharp & Dohme LLC,103949.0,Other,peginterferon alfa-2b,351(a),200,For Injection,Subcutaneous,Single-Dose Vial,Disc,Voluntarily Revoked,nan,5153,Supplement,1.0986122886681098,2.0,CDER,24-Mar-02,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103949.0,Other,peginterferon alfa-2b,351(a),300,For Injection,Subcutaneous,Single-Dose Vial,Disc,Voluntarily Revoked,nan,5153,Supplement,1.0986122886681098,3.0,CDER,24-Mar-02,Rejected or Not Approved,0
Merck Sharp & Dohme LLC,103949.0,Other,peginterferon alfa-2b,351(a),485,For Injection,Subcutaneous,Single-Dose Vial,Disc,Voluntarily Revoked,nan,5153,Supplement,1.0986122886681098,4.0,CDER,24-Mar-02,Rejected or Not Approved,0
Other,159721.25,Other,Other,351(a),200,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.674617497364363,1.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),100,For Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,nan,0,Original,7.67275789664251,1.0,CDER,Other,Rejected or Not Approved,0
"Genentech, Inc.",159721.25,Other,Other,351(a),120,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,6.955592608396297,1.0,CDER,Other,Approved,1
Novo Nordisk Inc.,159721.25,Other,Other,351(a),10,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,0,Original,7.140453043101158,1.0,CDER,24-Mar-02,Approved,1
Novo Nordisk Inc.,159721.25,Other,Other,351(a),5,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,1,Supplement,7.140453043101158,2.0,CDER,24-Mar-02,Approved,1
Novo Nordisk Inc.,159721.25,Other,Other,351(a),15,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,5,Supplement,7.140453043101158,3.0,CDER,24-Mar-02,Approved,1
"Regeneron Pharmaceuticals, Inc.",159721.25,Other,Other,351(a),241,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.473637108496206,1.0,CDER,Other,Approved,1
"Regeneron Pharmaceuticals, Inc.",159721.25,Other,Other,351(a),483,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,2,Supplement,7.473637108496206,2.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),40,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.700747794511798,1.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),250,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.668561108015897,1.0,CDER,24-Mar-02,Approved,1
Amgen Inc.,159721.25,Other,Other,351(k) Biosimilar,100,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,Other,0,Original,6.985641817639208,1.0,CDER,24-Mar-02,Approved,1
Amgen Inc.,159721.25,Other,Other,351(k) Biosimilar,485,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,Other,0,Original,6.985641817639208,2.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),400,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.642044402873258,1.0,CDER,Other,Approved,1
"Regeneron Pharmaceuticals, Inc.",159721.25,Other,Other,351(a),345,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.473637108496206,1.0,CDER,Other,Approved,1
"Regeneron Pharmaceuticals, Inc.",159721.25,Other,Other,351(a),1,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.473637108496206,2.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),10,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.681099001536359,1.0,CDER,Other,Approved,1
GlaxoSmithKline LLC,159721.25,Other,Other,351(a),485,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.454719949364001,1.0,CDER,24-Mar-02,Approved,1
"Janssen Biotech, Inc.",159721.25,Other,Other,351(a),350,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.5310163320779155,1.0,CDER,24-Mar-02,Approved,1
Biogen Inc.,159721.25,Other,Other,351(a),170,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.437206366871292,1.0,CDER,24-Mar-02,Approved,1
Biogen Inc.,159721.25,Other,Other,351(a),300,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.437206366871292,2.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),10,Injection ,Intramuscular,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.681560362559537,1.0,CDER,24-Mar-02,Approved,1
AstraZeneca AB,159721.25,Other,Other,351(a),300,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.630461261783627,1.0,CDER,24-Mar-02,Approved,1
Genzyme Corporation,159721.25,Other,Other,351(a),100,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.3758821482150125,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),100,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.6487397889562425,1.0,CDER,24-Mar-02,Approved,1
Ascendis Pharma Endocrinology Division A/S,159721.25,Other,Other,351(a),3,For Injection,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,0,Original,7.680637427560936,1.0,CDER,24-Mar-02,Approved,1
Ascendis Pharma Endocrinology Division A/S,159721.25,Other,Other,351(a),3,For Injection,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,0,Original,7.680637427560936,2.0,CDER,24-Mar-02,Approved,1
Ascendis Pharma Endocrinology Division A/S,159721.25,Other,Other,351(a),4,For Injection,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,0,Original,7.680637427560936,3.0,CDER,24-Mar-02,Approved,1
Ascendis Pharma Endocrinology Division A/S,159721.25,Other,Other,351(a),5,For Injection,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,0,Original,7.680637427560936,4.0,CDER,24-Mar-02,Approved,1
Ascendis Pharma Endocrinology Division A/S,159721.25,Other,Other,351(a),6,For Injection,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,0,Original,7.680637427560936,5.0,CDER,24-Mar-02,Approved,1
Ascendis Pharma Endocrinology Division A/S,159721.25,Other,Other,351(a),7,For Injection,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,0,Original,7.680637427560936,6.0,CDER,24-Mar-02,Approved,1
Ascendis Pharma Endocrinology Division A/S,159721.25,Other,Other,351(a),9,For Injection,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,0,Original,7.680637427560936,7.0,CDER,24-Mar-02,Approved,1
Ascendis Pharma Endocrinology Division A/S,159721.25,Other,Other,351(a),11,For Injection,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,0,Original,7.680637427560936,8.0,CDER,24-Mar-02,Approved,1
Ascendis Pharma Endocrinology Division A/S,159721.25,Other,Other,351(a),13,For Injection,Subcutaneous,Single-Dose Cartridge,Rx,Licensed,nan,0,Original,7.680637427560936,8.5,CDER,24-Mar-02,Approved,1
"Samsung Bioepis Co., Ltd.",159721.25,Other,Other,351(k) Interchangeable,10,Injection ,Intravitreal,Single-Dose Vial,Rx,Licensed,Other,0,Original,7.624130585661289,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),40,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.722234744709607,1.0,CDER,24-Mar-02,Approved,1
Other,69055.25,Other,Other,351(a),0,Injection ,Intradermal,Other,Rx,Licensed,nan,0,Original,7.725771441587952,1.0,CDER,24-Mar-02,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),100,Injection ,Intravitreal,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),485,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,7.6760099320288875,1.0,CDER,Other,Approved,1
AstraZeneca AB,159721.25,Other,Other,351(a),210,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.630461261783627,1.0,CDER,24-Mar-02,Approved,1
AstraZeneca AB,159721.25,Other,Other,351(a),210,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,7.630461261783627,2.0,CDER,24-Mar-02,Approved,1
AstraZeneca AB,159721.25,Other,Other,351(a),210,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,1,Supplement,7.630461261783627,3.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),400,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.704361167910313,1.0,CDER,Other,Approved,1
Eli Lilly and Company,159721.25,Other,Other,351(k) Interchangeable,300,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,Other,0,Original,7.545389749611823,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(k) Biosimilar,40,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,adalimumab,0,Original,7.773173680482536,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(k) Biosimilar,40,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,adalimumab,1,Supplement,7.773173680482536,2.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),150,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,7.682482446534506,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),300,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,nan,5,Supplement,7.682482446534506,2.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),100,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.7142311448490855,1.0,CDER,Other,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),6,Injection ,Intravitreal,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,1.0,CDER,24-Mar-02,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),6,Injection ,Intravitreal,Pre-Filled Syringe,Rx,Licensed,nan,5,Supplement,6.955592608396297,2.0,CDER,24-Mar-02,Approved,1
"Bioverativ Therapeutics, Inc.",159721.25,Other,Other,351(a),1,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.639642287858013,1.0,CDER,Other,Approved,1
"Kashiv BioSciences, LLC",159721.25,Other,Other,351(k) Biosimilar,300,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,filgrastim,0,Original,7.664815785285735,1.0,CDER,24-Mar-02,Approved,1
"Kashiv BioSciences, LLC",159721.25,Other,Other,351(k) Biosimilar,480,Injection ,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,filgrastim,0,Original,7.664815785285735,2.0,CDER,24-Mar-02,Approved,1
"Kashiv BioSciences, LLC",159721.25,Other,Other,351(k) Biosimilar,300,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,filgrastim,0,Original,7.664815785285735,3.0,CDER,24-Mar-02,Approved,1
"Kashiv BioSciences, LLC",159721.25,Other,Other,351(k) Biosimilar,480,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,filgrastim,0,Original,7.664815785285735,4.0,CDER,24-Mar-02,Approved,1
Bristol-Myers Squibb Company,159721.25,Other,Other,351(a),240,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.446585099157725,1.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(k) Biosimilar,100,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,bevacizumab,0,Original,7.715123603632105,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(k) Biosimilar,400,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,bevacizumab,0,Original,7.715123603632105,2.0,CDER,24-Mar-02,Approved,1
"Kashiv BioSciences, LLC",159721.25,Other,Other,351(k) Biosimilar,6,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,Other,0,Original,7.664815785285735,1.0,CDER,24-Mar-02,Approved,1
Sandoz Inc.,159721.25,Other,Other,351(k) Interchangeable,10,Injection ,Intravitreal,Single-Dose Vial,Rx,Licensed,Other,0,Original,7.602900462204755,1.0,CDER,24-Mar-02,Approved,1
Sandoz Inc.,159721.25,Other,Other,351(k) Interchangeable,6,Injection ,Intravitreal,Single-Dose Vial,Rx,Licensed,Other,0,Original,7.602900462204755,2.0,CDER,24-Mar-02,Approved,1
Genzyme Corporation,159721.25,Other,Other,351(a),20,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.3758821482150125,1.0,CDER,Other,Approved,1
Genzyme Corporation,159721.25,Other,Other,351(a),4,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,1,Supplement,7.3758821482150125,2.0,CDER,Other,Approved,1
"Fresenius Kabi USA, LLC",159721.25,Other,Other,351(k) Biosimilar,6,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,Other,0,Original,7.671826797878781,1.0,CDER,24-Mar-02,Approved,1
"Boehringer Ingelheim Pharmaceuticals, Inc.",159721.25,Other,Other,351(a),450,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.604396348796338,1.0,CDER,Other,Approved,1
"Boehringer Ingelheim Pharmaceuticals, Inc.",159721.25,Other,Other,351(a),150,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,3,Supplement,7.604396348796338,2.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),50,For Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.650644551436897,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),100,For Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.650644551436897,2.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),13,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,nan,0,Original,7.746300662231439,1.0,CDER,24-Mar-02,Approved,1
"CELLTRION, Inc.",159721.25,Other,Other,351(k) Biosimilar,100,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,bevacizumab,0,Original,7.599401333415815,1.0,CDER,24-Mar-02,Approved,1
"CELLTRION, Inc.",159721.25,Other,Other,351(k) Biosimilar,400,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,bevacizumab,0,Original,7.599401333415815,2.0,CDER,24-Mar-02,Approved,1
AstraZeneca AB,159721.25,Other,Other,351(a),25,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.630461261783627,1.0,CDER,Other,Approved,1
AstraZeneca AB,159721.25,Other,Other,351(a),300,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.630461261783627,2.0,CDER,Other,Approved,1
"Janssen Biotech, Inc.",159721.25,Other,Other,351(a),30,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.5310163320779155,1.0,CDER,Other,Approved,1
"Janssen Biotech, Inc.",159721.25,Other,Other,351(a),153,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.5310163320779155,2.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),100,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.735870319952567,1.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),2,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.682943169878292,1.0,CDER,24-Mar-02,Approved,1
"Fresenius Kabi USA, LLC",159721.25,Other,Other,351(k) Biosimilar,40,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,adalimumab,0,Original,7.671826797878781,1.0,CDER,24-Mar-02,Approved,1
"Fresenius Kabi USA, LLC",159721.25,Other,Other,351(k) Biosimilar,40,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,adalimumab,0,Original,7.671826797878781,2.0,CDER,24-Mar-02,Approved,1
"Fresenius Kabi USA, LLC",159721.25,Other,Other,351(k) Biosimilar,40,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,adalimumab,0,Original,7.671826797878781,3.0,CDER,24-Mar-02,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),1,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,1.0,CDER,Other,Approved,1
"Genentech, Inc.",159721.25,Other,Other,351(a),30,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,6.955592608396297,2.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),150,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.645397699428633,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),8,For Topical Gel,Topical,Other,Disc,Licensed,nan,0,Original,7.606387389772652,1.0,CDER,Other,Rejected or Not Approved,0
Other,159721.25,Other,Other,351(a),8,For Topical Gel,Topical,Other,Rx,Licensed,nan,0,Original,7.606387389772652,2.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),200,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.529943370601589,1.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),485,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.529943370601589,2.0,CDER,24-Mar-02,Approved,1
Other,159721.25,Other,Other,351(a),10,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.716906135298388,1.0,CDER,Other,Approved,1
Other,159721.25,Other,Other,351(a),485,Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,nan,0,Original,7.709308333385869,1.0,CDER,Other,Approved,1
